"NAME_HN"|"WS_BEW"|"ID_ICD"|"NAME_ICD"|"ATC"|"ID_ICD_GROUPED"|"NAME_ICD_GROUPED"
"Doptelet"|"Avatrombopag"|"D69.57"|"Sonstige sekundäre Thrombozytopenien, als transfusionsrefraktär bezeichnet"|"B02BX08"|"D69.57"|"Sonstige sekundäre Thrombozytopenien, als transfusionsrefraktär bezeichnet"
"Doptelet"|"Avatrombopag"|"D69.58"|"Sonstige sekundäre Thrombozytopenien, nicht als transfusionsrefraktär bezeichnet"|"B02BX08"|"D69.58"|"Sonstige sekundäre Thrombozytopenien, nicht als transfusionsrefraktär bezeichnet"
"Doptelet"|"Avatrombopag"|"D69.59"|"Sekundäre Thrombozytopenie, nicht näher bezeichnet"|"B02BX08"|"D69.59"|"Sekundäre Thrombozytopenie, nicht näher bezeichnet"
"Doptelet"|"Avatrombopag"|"D69.41"|"Sonstige primäre Thrombozytopenie, nicht als transfusionsrefraktär bezeichnet"|"B02BX08"|"D69.41"|"Sonstige primäre Thrombozytopenie, nicht als transfusionsrefraktär bezeichnet"
"Doptelet"|"Avatrombopag"|"D69.40"|"Sonstige primäre Thrombozytopenie, als transfusionsrefraktär bezeichnet"|"B02BX08"|"D69.40"|"Sonstige primäre Thrombozytopenie, als transfusionsrefraktär bezeichnet"
"Doptelet"|"Avatrombopag"|"D69.3"|"Idiopathische thrombozytopenische Purpura"|"B02BX08"|"D69.3"|"Idiopathische thrombozytopenische Purpura"
"Keytruda"|"Pembrolizumab"|"C18.9"|"Bösartige Neubildung: Kolon, nicht näher bezeichnet"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.4"|"Bösartige Neubildung: Colon transversum"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.6"|"Bösartige Neubildung: Colon descendens"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.0"|"Bösartige Neubildung: Zäkum"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.2"|"Bösartige Neubildung: Colon ascendens"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.3"|"Bösartige Neubildung: Flexura coli dextra [hepatica]"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C19"|"Bösartige Neubildung am Rektosigmoid, Übergang"|"L01FF02"|"C19"|"Bösartige Neubildung am Rektosigmoid, Übergang"
"Keytruda"|"Pembrolizumab"|"C18.8"|"Bösartige Neubildung: Kolon, mehrere Teilbereiche überlappend"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.1"|"Bösartige Neubildung: Appendix vermiformis"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.7"|"Bösartige Neubildung: Colon sigmoideum"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C18.5"|"Bösartige Neubildung: Flexura coli sinistra [lienalis]"|"L01FF02"|"C18"|"Bösartige Neubildung des Kolons"
"Keytruda"|"Pembrolizumab"|"C20"|"Bösartige Neubildung des Rektums"|"L01FF02"|"C20"|"Bösartige Neubildung des Rektums"
"Rukobia"|"Fostemsavir"|"B24"|"Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]"|"J05AX29"|"B24"|"Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]"
"Rukobia"|"Fostemsavir"|"Z21"|"Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion]"|"J05AX29"|"Z21"|"Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion]"
"Lokelma"|"Natrium-Zirkonium-Cyclosilikat"|"E87.5"|"Hyperkaliämie"|"V03AE10"|"E87.5"|"Hyperkaliämie"
"Veklury"|"Remdesivir"|"J06.9"|"Akute Infektion der oberen Atemwege, nicht näher bezeichnet"|"J05AB16"|"J06.9"|"Akute Infektion der oberen Atemwege, nicht näher bezeichnet"
"Veklury"|"Remdesivir"|"B34.2"|"Infektion durch Coronaviren nicht näher bezeichneter Lokalisation"|"J05AB16"|"B34.2"|"Infektion durch Coronaviren nicht näher bezeichneter Lokalisation"
"Vocabria"|"Cabotegravir"|"Z21"|"Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion]"|"J05AJ04"|"Z21"|"Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion]"
"Vocabria"|"Cabotegravir"|"B24"|"Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]"|"J05AJ04"|"B24"|"Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]"
"Pemazyre"|"Pemigatinib"|"C24.0"|"Bösartige Neubildung: Extrahepatischer Gallengang"|"L01EN02"|"C24.0"|"Bösartige Neubildung: Extrahepatischer Gallengang"
"Pemazyre"|"Pemigatinib"|"C24.9"|"Bösartige Neubildung: Gallenwege, nicht näher bezeichnet"|"L01EN02"|"C24.9"|"Bösartige Neubildung: Gallenwege, nicht näher bezeichnet"
"Pemazyre"|"Pemigatinib"|"C24.1"|"Bösartige Neubildung: Ampulla hepatopancreatica [Ampulla Vateri]"|"L01EN02"|"C24.1"|"Bösartige Neubildung: Ampulla hepatopancreatica [Ampulla Vateri]"
"Pemazyre"|"Pemigatinib"|"C22.1"|"Intrahepatisches Gallengangskarzinom"|"L01EN02"|"C22.1"|"Intrahepatisches Gallengangskarzinom"
"Pemazyre"|"Pemigatinib"|"C24.8"|"Bösartige Neubildung: Gallenwege, mehrere Teilbereiche überlappend"|"L01EN02"|"C24.8"|"Bösartige Neubildung: Gallenwege, mehrere Teilbereiche überlappend"
"Evrysdi"|"Risdiplam"|"G12.0"|"Infantile spinale Muskelatrophie, Typ I [Typ Werdnig-Hoffmann]"|"M09AX10"|"G12.0"|"Infantile spinale Muskelatrophie, Typ I [Typ Werdnig-Hoffmann]"
"Evrysdi"|"Risdiplam"|"G12.9"|"Spinale Muskelatrophie, nicht näher bezeichnet"|"M09AX10"|"G12.9"|"Spinale Muskelatrophie, nicht näher bezeichnet"
"Evrysdi"|"Risdiplam"|"G12.1"|"Sonstige vererbte spinale Muskelatrophie"|"M09AX10"|"G12.1"|"Sonstige vererbte spinale Muskelatrophie"
"Libmeldy"|"Atidarsagen autotemcel OTL-200"|"E75.2"|"Sonstige Sphingolipidosen"|"A16AB21"|"E75.2"|"Sonstige Sphingolipidosen"
"Rekambys"|"Rilpivirin"|"B24"|"Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]"|"J05AG05"|"B24"|"Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit]"
"Rekambys"|"Rilpivirin"|"Z21"|"Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion]"|"J05AG05"|"Z21"|"Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion]"
"Gazyvaro"|"Obinutuzumab"|"C91.10"|"Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: Ohne Angabe einer kompletten Remission"|"L01FA03"|"C91.10"|"Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: Ohne Angabe einer kompletten Remission"
"Gazyvaro"|"Obinutuzumab"|"C91.11"|"Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: In kompletter Remission"|"L01FA03"|"C91.11"|"Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: In kompletter Remission"
"Gazyvaro"|"Obinutuzumab"|"C82.0"|"Follikuläres Lymphom Grad I"|"L01FA03"|"C82.0"|"Follikuläres Lymphom Grad I"
"Gazyvaro"|"Obinutuzumab"|"C82.3"|"Follikuläres Lymphom Grad IIIa"|"L01FA03"|"C82.3"|"Follikuläres Lymphom Grad IIIa"
"Gazyvaro"|"Obinutuzumab"|"C82.9"|"Follikuläres Lymphom, nicht näher bezeichnet"|"L01FA03"|"C82.9"|"Follikuläres Lymphom, nicht näher bezeichnet"
"Gazyvaro"|"Obinutuzumab"|"C82.1"|"Follikuläres Lymphom Grad II"|"L01FA03"|"C82.1"|"Follikuläres Lymphom Grad II"
"Gazyvaro"|"Obinutuzumab"|"C82.7"|"Sonstige Typen des follikulären Lymphoms"|"L01FA03"|"C82.7"|"Sonstige Typen des follikulären Lymphoms"
"Gazyvaro"|"Obinutuzumab"|"C82.2"|"Follikuläres Lymphom Grad III, nicht näher bezeichnet"|"L01FA03"|"C82.2"|"Follikuläres Lymphom Grad III, nicht näher bezeichnet"
"Sarclisa"|"Isatuximab"|"C90.01"|"Multiples Myelom: In kompletter Remission"|"L01FC02"|"C90.01"|"Multiples Myelom: In kompletter Remission"
"Sarclisa"|"Isatuximab"|"C90.00"|"Multiples Myelom: Ohne Angabe einer kompletten Remission"|"L01FC02"|"C90.00"|"Multiples Myelom: Ohne Angabe einer kompletten Remission"
"Zolgensma"|"Onasemnogen abeparvovec"|"G12.9"|"Spinale Muskelatrophie, nicht näher bezeichnet"|"M09AX09"|"G12.9"|"Spinale Muskelatrophie, nicht näher bezeichnet"
"Zolgensma"|"Onasemnogen abeparvovec"|"G12.0"|"Infantile spinale Muskelatrophie, Typ I [Typ Werdnig-Hoffmann]"|"M09AX09"|"G12.0"|"Infantile spinale Muskelatrophie, Typ I [Typ Werdnig-Hoffmann]"
"Zolgensma"|"Onasemnogen abeparvovec"|"G12.1"|"Sonstige vererbte spinale Muskelatrophie"|"M09AX09"|"G12.1"|"Sonstige vererbte spinale Muskelatrophie"
"Takhzyro"|"Lanadelumab"|"D84.1"|"Defekte im Komplementsystem"|"B06AC05"|"D84.1"|"Defekte im Komplementsystem"
"Ontozry"|"Cenobamat"|"G40.2"|"Lokalisationsbezogene (fokale) (partielle) symptomatische Epilepsie und epileptische Syndrome mit komplexen fokalen Anfällen"|"N03AX25"|"G40.2"|"Lokalisationsbezogene (fokale) (partielle) symptomatische Epilepsie und epileptische Syndrome mit komplexen fokalen Anfällen"
"Ontozry"|"Cenobamat"|"G40.1"|"Lokalisationsbezogene (fokale) (partielle) symptomatische Epilepsie und epileptische Syndrome mit einfachen fokalen Anfällen"|"N03AX25"|"G40.1"|"Lokalisationsbezogene (fokale) (partielle) symptomatische Epilepsie und epileptische Syndrome mit einfachen fokalen Anfällen"
"Ontozry"|"Cenobamat"|"G40.09"|"Lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen, nicht näher bezeichnet"|"N03AX25"|"G40.09"|"Lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen, nicht näher bezeichnet"
"Ontozry"|"Cenobamat"|"G40.08"|"Sonstige lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen"|"N03AX25"|"G40.08"|"Sonstige lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen"
"Ontozry"|"Cenobamat"|"G40.8"|"Sonstige Epilepsien"|"N03AX25"|"G40.8"|"Sonstige Epilepsien"
"Vemlidy"|"Tenofoviralafenamid"|"B18.0"|"Chronische Virushepatitis B mit Delta-Virus"|"J05AF13"|"B18.0"|"Chronische Virushepatitis B mit Delta-Virus"
"Vemlidy"|"Tenofoviralafenamid"|"B18.19"|"Chronische Virushepatitis B ohne Delta-Virus, Phase nicht näher bezeichnet"|"J05AF13"|"B18.19"|"Chronische Virushepatitis B ohne Delta-Virus, Phase nicht näher bezeichnet"
"Vemlidy"|"Tenofoviralafenamid"|"B18.12"|"Chronische Virushepatitis B ohne Delta-Virus, Phase 2"|"J05AF13"|"B18.12"|"Chronische Virushepatitis B ohne Delta-Virus, Phase 2"
"Vemlidy"|"Tenofoviralafenamid"|"B18.11"|"Chronische Virushepatitis B ohne Delta-Virus, Phase 1"|"J05AF13"|"B18.11"|"Chronische Virushepatitis B ohne Delta-Virus, Phase 1"
"Vemlidy"|"Tenofoviralafenamid"|"B18.14"|"Chronische Virushepatitis B ohne Delta-Virus, Phase 4"|"J05AF13"|"B18.14"|"Chronische Virushepatitis B ohne Delta-Virus, Phase 4"
